customer_id,total_orders
927,13
929,5
931,9
938,6
940,10
942,13
946,9
948,15
953,12
957,8
958,10
959,13
960,14
962,12
964,7
966,12
967,13
977,14
982,9
983,7
984,9
995,15
999,11
1003,6
1014,11
1017,16
1018,11
1020,7
1021,9
1024,10
1025,13
1027,11
1028,6
1030,3
1032,13
1033,14
1034,10
1036,9
1037,10
1038,11
1039,14
1041,10
1042,8
1046,8
1048,12
1052,7
1054,8
1058,9
1062,11
1064,15
1075,7
1077,7
1078,9
1083,10
1084,9
1085,16
1090,5
1091,7
1094,9
1096,8
1097,13
1099,11
1102,11
1103,17
1108,9
1111,13
1115,6
1117,13
1118,13
1128,6
1131,11
1132,10
1137,6
1141,12
1142,11
1145,8
1147,7
1148,10
1150,12
1151,10
1156,8
1158,10
1163,4
1164,6
1167,10
1170,11
1171,9
1175,11
1178,10
1187,6
1188,3
1190,8
1191,12
1193,8
1195,12
1196,10
1197,15
1201,11
1202,7
1204,6
1206,10
1207,11
1211,14
1215,11
1216,5
1217,8
1218,5
1220,16
1222,6
1227,12
1231,15
1236,10
1237,11
1238,15
1243,7
1247,15
1251,10
1255,12
1256,5
1261,4
1266,10
1267,13
1268,12
1272,5
1278,14
1279,9
1281,6
1283,14
1285,16
1290,5
1297,13
1298,14
1299,15
1300,11
1303,8
1318,8
1319,11
1328,11
1331,10
1332,11
1339,9
1342,9
1345,12
1346,10
1348,2
1352,11
1353,13
1355,12
1357,8
1361,5
1364,12
1366,9
1377,9
1379,11
1380,17
1381,13
1385,8
1391,1
1392,5
1397,16
1400,8
1401,7
1402,6
1403,8
1416,11
1418,5
1422,11
1437,10
1438,9
1441,8
1444,7
1448,5
1449,8
1450,9
1451,15
1453,11
1457,6
1458,4
1460,12
1463,8
1464,15
1465,8
1468,13
1472,10
1473,9
1475,8
1476,11
1480,5
1481,7
1484,14
1493,9
1495,5
1497,12
1499,9
1500,8
1501,9
1504,10
1511,8
1517,5
1519,6
1524,8
1529,13
1532,9
1535,13
1542,12
1544,11
1547,11
1550,5
1554,7
1559,9
1567,3
1568,8
1572,9
1573,11
1574,10
1577,12
1578,12
1579,13
1580,9
1586,7
1587,9
1591,8
1593,7
1595,14
1596,12
1604,14
1610,13
1615,6
1616,2
1617,13
1621,15
1624,13
1626,7
1627,9
1632,7
1635,7
1639,2
1640,7
1645,6
1650,8
1655,6
1658,4
1660,9
1661,8
1662,7
1663,9
1664,10
1678,11
1681,12
1682,6
1684,8
1688,10
1689,13
1690,9
1691,9
1692,9
1696,13
1707,9
1711,8
1713,8
1715,6
1716,4
1717,8
1720,10
1732,4
1733,14
1736,8
1737,5
1739,9
1743,9
1748,10
1749,11
1750,11
1751,7
1756,8
1757,8
1760,15
1771,9
1772,8
1774,9
1779,11
1782,10
1792,11
1794,11
1797,5
1799,11
1800,11
1801,15
1810,10
1817,8
1818,11
1819,7
1822,17
1823,7
1824,5
1828,5
1829,9
1832,11
1833,8
1835,13
1847,11
1851,9
1852,6
1855,7
1862,8
1868,6
1872,10
1875,9
1877,7
1878,7
1884,7
1885,8
1888,10
1889,17
1890,8
1891,9
1892,15
1898,10
1904,13
1905,6
1907,9
1908,14
1909,17
1912,13
1923,8
1929,13
1930,12
1935,11
1939,10
1945,11
1946,7
1947,16
1948,16
1949,11
1951,7
1954,8
1956,11
1957,10
1959,13
1960,10
1961,13
1964,15
1972,8
1976,9
1979,8
1986,5
1987,8
1990,11
1994,9
2001,8
2003,12
2005,14
2007,13
2012,5
2017,10
2024,11
2026,13
2033,10
2034,13
2042,6
2045,10
2046,7
2047,9
2055,10
2062,7
2072,10
2076,6
2078,5
2080,12
2090,10
2094,11
2096,7
2099,8
2100,9
2102,12
2108,9
2116,13
2120,8
2124,11
2126,9
2131,8
2133,4
2139,6
2142,6
2145,5
2147,2
2150,12
2151,7
2154,10
2156,9
2158,9
2159,10
2169,14
2174,19
2175,10
2176,8
2178,11
2182,13
2183,7
2196,3
2199,14
2204,7
2209,10
2211,14
2212,8
2214,8
2216,13
2221,12
2224,12
2227,7
2229,6
2231,6
2241,10
2245,12
2248,10
2250,9
2253,6
2261,14
2271,7
2272,7
2273,7
2276,14
2277,11
2279,12
2280,9
2284,15
2291,9
2292,17
2296,12
2304,8
2311,10
2321,5
2322,10
2325,6
2333,8
2335,11
2336,12
2339,7
2341,13
2343,9
2345,13
2346,8
2347,16
2350,9
2352,9
2360,8
2363,10
2367,6
2369,8
2371,9
2373,12
2381,10
2382,11
2386,10
2394,11
2396,10
2398,12
2400,19
2403,13
2412,6
2414,9
2417,15
2418,10
2420,10
2436,11
2437,12
2443,10
2448,9
2449,7
2457,9
2461,7
2470,16
2476,15
2477,12
2478,11
2480,13
2482,8
2484,8
2485,11
2489,11
2490,7
2494,8
2495,6
2500,13
2506,10
2507,8
2514,11
2517,14
2522,15
2525,6
2526,15
2529,8
2530,12
2531,7
2537,7
2538,6
2545,8
2548,6
2549,7
2552,12
2557,13
2559,23
2561,17
2562,13
2566,11
2575,19
2577,8
2578,11
2580,12
2585,10
2590,12
2602,10
2603,11
2604,7
2607,11
2614,12
2615,5
2618,13
2619,10
2629,10
2634,7
2643,7
2645,6
2646,9
2648,6
2653,12
2655,12
2656,7
2658,8
2659,14
2661,10
2663,8
2664,16
2670,10
2674,11
2676,11
2679,13
2683,9
2684,11
2690,11
2692,9
2699,8
2701,6
2702,7
2705,13
2709,13
2713,9
2716,7
2718,6
2721,8
2725,14
2735,8
2736,15
2737,11
2746,8
2747,7
2750,11
2754,13
2758,11
2759,11
2766,9
2767,8
2771,16
2772,10
2778,8
2786,6
2787,10
2792,9
2793,15
2796,12
2812,12
2813,5
2819,11
2820,15
2821,5
2822,14
2825,10
2832,8
2833,7
2838,8
2840,8
2841,7
2844,8
2847,10
2848,9
2849,7
2853,7
2855,10
2861,7
2862,9
2870,14
2871,11
2873,9
2874,8
2876,10
2878,9
2879,13
2881,5
2884,2
2890,5
2892,8
2894,7
2899,12
2901,16
2902,16
2906,6
2911,11
2913,7
2921,8
2929,16
2935,12
2938,8
2939,11
2948,11
2952,18
2963,12
2967,10
2969,14
2970,11
2976,9
2980,5
2981,5
2985,11
2990,15
3003,10
3007,11
3009,4
3011,6
3016,7
3018,8
3019,13
3023,9
3025,9
3027,7
3030,9
3031,6
3033,15
3034,8
3035,13
3037,11
3039,19
3042,12
3044,15
3046,10
3049,7
3050,12
3061,10
3062,11
3064,13
3065,10
3072,6
3075,8
3078,9
3082,13
3083,6
3084,12
3088,4
3094,8
3097,10
3098,10
3105,7
3106,12
3120,9
3125,9
3126,14
3131,7
3135,7
3136,8
3145,12
3151,9
3152,15
3155,12
3159,7
3160,6
3161,7
3165,14
3169,8
3172,10
3176,14
3179,10
3182,15
3183,14
3184,6
3187,6
3191,18
3193,9
3194,9
3197,10
3200,5
3205,14
3206,8
3208,12
3209,13
3210,17
3215,15
3216,8
3219,6
3221,12
3224,12
3227,10
3228,7
3231,16
3232,7
3236,8
3238,6
3239,13
3247,12
3249,10
3250,9
3255,8
3256,6
3257,6
3258,10
3259,5
3262,9
3265,9
3266,9
3268,8
3273,10
3274,13
3276,12
3278,12
3283,15
3285,14
3290,8
3292,10
3294,9
3296,11
3297,9
3302,11
3303,6
3320,10
3321,11
3325,9
3332,8
3339,15
3341,12
3345,9
3350,14
3356,15
3358,16
3365,11
3366,6
3369,11
3370,11
3371,12
3379,9
3383,11
3384,12
3385,12
3391,8
3392,7
3397,8
3398,6
3404,9
3408,13
3411,8
3412,6
3414,12
3415,15
3417,8
3419,11
3421,6
3427,8
3428,6
3429,9
3432,12
3436,7
3438,11
3439,10
3441,5
3455,12
3459,12
3472,14
3476,8
3479,11
3482,10
3486,17
3498,9
3502,14
3515,6
3516,12
3518,12
3525,10
3530,17
3532,8
3535,11
3539,10
3543,6
3551,19
3553,12
3557,15
3558,12
3559,11
3565,15
3570,12
3572,12
3573,6
3574,12
3578,9
3583,13
3588,12
3591,9
3592,4
3600,9
3601,8
3611,12
3613,9
3616,11
3625,8
3627,10
3628,9
3633,5
3641,6
3643,11
3645,12
3647,5
3648,9
3657,14
3658,12
3663,10
3664,8
3668,10
3672,7
3679,12
3683,8
3684,10
3687,10
3688,10
3693,10
3694,5
3695,10
3696,11
3697,6
3703,7
3704,16
3705,9
3710,12
3726,9
3730,15
3733,11
3737,16
3740,11
3744,6
3745,13
3753,5
3754,7
3761,7
3762,17
3763,8
3764,8
3767,10
3769,14
3770,13
3772,11
3773,8
3774,6
3775,14
3776,11
3777,11
3786,6
3787,9
3792,7
3793,9
3794,12
3795,16
3800,9
3801,8
3802,8
3804,15
3807,10
3812,8
3813,9
3816,5
3818,12
3819,12
3820,13
3823,9
3834,5
3843,6
3846,9
3847,6
3849,12
3850,8
3855,14
3857,12
3861,10
3865,8
3867,14
3868,9
3870,12
3876,12
3879,3
3883,15
3889,7
3891,9
3893,8
3894,14
3898,5
3903,15
3904,15
3906,7
3910,13
3911,11
3914,6
3917,12
3920,13
3923,7
3926,5
3931,9
3933,14
3934,9
3949,7
3950,7
3951,14
3954,8
3957,9
3958,6
3960,13
3972,10
3975,14
3978,11
3979,12
3985,11
3986,7
3990,11
3996,10
4002,15
4006,13
4007,8
4016,11
4020,6
4024,8
4029,6
4037,15
4039,13
4040,4
4042,9
4044,7
4045,6
4047,6
4048,17
4051,12
4052,11
4053,14
4054,10
4061,11
4065,10
4068,6
4069,7
4070,8
4071,9
4073,13
4082,13
4083,8
4087,6
4088,7
4090,12
4093,6
4095,7
4104,14
4107,5
4114,5
4118,6
4121,15
4122,9
4127,7
4129,10
4131,11
4136,11
4137,8
4138,12
4141,13
4148,12
4154,19
4155,7
4157,14
4158,3
4163,6
4169,17
4171,12
4177,12
4181,5
4186,9
4195,13
4196,4
4198,8
4201,9
4205,13
4207,12
4208,10
4210,7
4214,12
4219,5
4222,10
4232,13
4233,8
4235,13
4236,5
4240,10
4242,7
4249,6
4252,9
4256,8
4261,6
4263,3
4266,8
4272,4
4278,17
4284,16
4285,6
4286,12
4288,9
4298,16
4303,11
4307,15
4310,12
4311,14
4316,4
4320,11
4324,12
4326,6
4328,14
4329,8
4331,14
4337,7
4338,7
4344,6
4345,8
4351,13
4355,11
4360,8
4363,8
4368,8
4369,12
4370,13
4371,18
4374,6
4378,14
4380,11
4388,8
4391,13
4393,14
4394,9
4400,15
4402,15
4403,12
4406,8
4408,9
4410,15
4412,10
4415,15
4418,6
4421,11
4422,11
4426,14
4432,5
4433,9
4434,6
4435,11
4436,9
4441,12
4443,8
4446,15
4448,18
4462,6
4464,11
4471,5
4474,15
4475,11
4477,12
4484,7
4497,7
4499,8
4502,9
4504,11
4510,8
4511,11
4525,12
4529,4
4534,10
4536,7
4537,11
4539,6
4551,6
4554,9
4558,5
4560,12
4564,12
4572,10
4574,11
4575,8
4576,11
4582,13
4583,6
4584,11
4586,11
4589,8
4591,3
4595,10
4598,17
4599,9
4603,14
4607,12
4611,9
4613,6
4616,10
4619,12
4623,5
4624,11
4638,7
4640,12
4644,7
4646,10
4653,10
4655,14
4656,8
4662,5
4664,9
4670,19
4673,8
4674,15
4684,7
4686,10
4687,14
4690,14
4692,9
4693,10
4698,9
4699,7
4702,10
4704,8
4708,6
4711,7
4714,9
4720,11
4722,6
4726,10
4727,6
4730,15
4731,10
4739,10
4744,8
4745,9
4746,14
4751,7
4759,9
4761,9
4765,8
4769,9
4771,7
4773,7
4774,8
4775,9
4776,12
4778,12
4780,10
4784,12
4793,12
4795,7
4803,11
4804,10
4806,10
4810,14
4815,3
4823,6
4827,12
4830,17
4836,7
4842,7
4843,10
4846,6
4847,11
4848,10
4849,5
4857,9
4859,11
4861,11
4862,9
4868,4
4870,8
4873,16
4875,9
4877,10
4879,9
4883,6
4885,7
4888,8
4889,8
4894,11
4899,9
4900,6
4901,9
4905,14
4908,13
4909,5
4910,10
4913,10
4915,11
4919,11
4921,15
4922,10
4925,10
4927,7
4928,10
4929,15
4931,8
4934,12
4939,13
4941,5
4943,8
4946,8
4948,9
4955,9
4958,14
4963,8
4964,10
4968,5
4972,16
4976,13
4981,13
4983,7
4985,6
4991,10
5007,12
5010,10
5020,7
5024,11
5039,8
5043,9
5045,8
5048,6
5056,10
5057,7
5059,13
5062,8
5068,9
5075,16
5077,4
5079,17
5085,5
5090,7
5092,4
5095,9
5096,14
5099,9
5100,4
5107,7
5109,10
5112,11
5116,6
5121,7
5124,8
5125,3
5135,11
5137,12
5138,8
5141,9
5150,7
5152,10
5153,16
5164,14
5165,11
5166,12
5168,5
5170,16
5172,12
5176,11
5177,12
5181,5
5191,15
5199,11
5200,10
5201,7
5202,11
5205,9
5212,13
5216,10
5220,8
5227,15
5233,9
5234,10
5236,6
5238,13
5243,13
5244,9
5247,11
5248,7
5257,7
5258,9
5261,10
5263,9
5265,9
5267,15
5270,5
5271,10
5272,13
5274,12
5276,6
5277,12
5279,10
5290,5
5293,3
5300,11
5306,8
5307,15
5314,14
5322,9
5324,9
5326,9
5327,9
5330,6
5338,10
5339,4
5340,6
5350,7
5351,12
5358,6
5359,6
5360,10
5363,14
5373,7
5377,10
5381,16
5384,16
5386,9
5387,8
5391,10
5393,9
5395,18
5399,11
5401,10
5405,11
5409,12
5413,14
5417,10
5423,12
5427,9
5429,9
5434,12
5440,13
5441,12
5442,8
5444,10
5446,6
5447,6
5448,11
5449,8
5453,8
5457,11
5471,13
5472,9
5474,10
5475,8
5480,9
5481,10
5487,8
5488,11
5491,10
5492,9
5497,5
5499,14
5502,11
5504,9
5506,16
5509,5
5514,10
5518,7
5519,12
5520,5
5524,18
5526,8
5532,12
5533,16
5537,16
5541,7
5547,14
5550,7
5556,11
5568,8
5569,10
5574,7
5580,7
5581,12
5585,9
5586,8
5589,10
5590,16
5593,9
5595,15
5597,9
5599,9
5600,15
5605,12
5609,12
5613,7
5615,7
5622,8
5623,12
5627,8
5628,8
5631,10
5635,6
5639,13
5642,5
5644,6
5645,10
5661,13
5662,14
5664,4
5666,6
5669,15
5676,12
5678,12
5681,4
5687,11
5688,9
5689,7
5695,9
5704,14
5705,11
5707,8
5711,7
5713,4
5716,7
5718,10
5719,10
5725,10
5726,13
5727,9
5728,11
5730,13
5736,12
5739,3
5741,13
5744,12
5749,11
5750,7
5753,7
5759,6
5767,7
5768,4
5769,13
5770,9
5782,12
5789,11
5792,15
5793,9
5794,14
5798,8
5802,11
5803,14
5810,11
5815,11
5817,9
5820,16
5826,5
5828,13
5829,6
5836,7
5846,11
5849,5
5853,11
5855,10
5859,12
5865,6
5869,7
5870,7
5871,11
5873,3
5875,7
5876,13
5878,10
5887,9
5889,9
5896,11
5900,7
5902,5
5907,17
5911,8
5914,6
5922,8
5924,5
5925,13
5928,3
5930,16
5932,14
5933,8
5934,9
5935,14
5936,11
5942,10
5943,11
5948,10
5954,12
5958,6
5963,12
5965,15
5966,8
5967,10
5976,10
5979,16
5984,13
5989,7
5991,3
5993,18
5994,16
5995,12
5999,10
6011,13
6013,13
6016,8
6019,12
6020,9
6021,9
6030,10
6031,10
6032,11
6035,8
6038,9
6048,17
6049,8
6054,9
6057,12
6064,8
6065,15
6069,8
6070,14
6072,15
6078,8
6080,8
6085,7
6094,7
6096,7
6100,11
6101,12
6106,9
6108,9
6115,4
6117,5
6121,10
6122,7
6125,7
6127,9
6131,12
6142,8
6147,11
6148,10
6149,10
6150,11
6152,8
6156,8
6157,8
6163,9
6176,9
6182,6
6183,12
6186,6
6187,8
6188,7
6189,14
6192,8
6193,5
6197,15
6200,8
6201,11
6203,9
6208,9
6212,13
6213,13
6214,11
6217,12
6221,14
6222,8
6224,7
6228,6
6229,15
6232,9
6234,9
6236,10
6237,15
6244,10
6245,4
6251,12
6254,8
6260,8
6265,13
6266,10
6267,9
6280,17
6283,10
6285,12
6290,5
6291,7
6294,13
6300,5
6301,4
6307,13
6308,6
6318,9
6323,12
6330,6
6333,9
6347,13
6349,15
6354,8
6355,9
6360,11
6361,9
6367,10
6368,12
6386,9
6400,9
6402,5
6403,4
6405,12
6407,12
6409,6
6412,5
6414,13
6419,7
6423,10
6431,10
6435,11
6443,14
6444,8
6446,15
6452,10
6457,12
6458,10
6461,9
6462,11
6466,14
6469,5
6470,7
6471,5
6472,14
6474,10
6475,13
6479,12
6488,13
6490,9
6493,10
6494,5
6498,5
6508,11
6509,10
6510,15
6517,11
6524,15
6527,9
6530,9
6533,4
6534,12
6538,10
6539,11
6547,7
6552,4
6553,6
6554,15
6556,7
6558,9
6559,8
6560,11
6561,10
6565,14
6566,16
6568,11
6572,13
6573,7
6577,9
6578,10
6579,7
6581,9
6582,15
6586,11
6590,20
6592,12
6593,11
6594,17
6595,7
6604,9
6605,12
6606,8
6607,16
6608,11
6609,8
6614,10
6621,7
6626,8
6634,11
6635,7
6637,10
6638,10
6641,9
6647,7
6654,6
6659,9
6660,14
6661,9
6663,7
6667,10
6677,10
6678,8
6681,14
6682,14
6684,14
6693,7
6695,13
6698,13
6701,5
6702,11
6703,11
6704,16
6708,9
6710,7
6712,9
6713,16
6714,10
6716,10
6717,6
6718,10
6720,7
6721,11
6722,9
6728,12
6732,6
6733,9
6742,8
6743,8
6747,13
6750,6
6754,8
6757,10
6763,12
6765,6
6767,9
6768,7
6772,6
6777,4
6778,14
6779,9
6783,13
6784,9
6787,9
6788,8
6789,15
6790,16
6791,6
6792,1
6795,10
6797,6
6810,10
6813,12
6814,13
6817,9
6823,14
6826,12
6832,12
6833,6
6834,7
6836,7
6840,11
6842,15
6845,14
6846,11
6848,9
6849,5
6850,8
6853,9
6856,12
6858,5
6860,9
6862,17
6864,7
6868,9
6869,4
6874,12
6877,8
6884,12
6885,10
6886,16
6887,10
6896,11
6897,12
6898,8
6899,11
6902,12
6903,9
6907,8
6912,12
6916,14
6917,5
6920,6
6922,8
6924,11
6929,10
6931,9
6939,13
6940,16
6941,15
6943,12
6946,10
6947,9
6949,12
6955,11
6957,8
6959,13
6960,10
6961,10
6968,8
6970,11
6971,9
6974,7
6976,12
6977,5
6984,14
6986,7
6990,15
6991,11
6992,13
6996,11
7004,10
7006,12
7010,10
7013,3
7014,10
7021,11
7025,9
7027,10
7031,14
7034,13
7040,17
7042,5
7045,6
7048,16
7050,11
7057,11
7059,10
7065,11
7067,5
7069,10
7082,12
7088,6
7090,6
7093,9
7098,8
7100,15
7102,5
7106,12
7107,9
7108,13
7109,10
7111,14
7112,11
7117,7
7119,14
7123,7
7124,8
7125,11
7126,7
7133,13
7134,5
7135,14
7139,13
7141,10
7149,6
7155,13
7158,6
7160,10
7171,9
7172,13
7177,12
7178,9
7179,14
7180,7
7181,11
7183,15
7184,10
7186,8
7188,9
7194,12
7196,8
7198,8
7199,9
7203,5
7207,8
7208,14
7213,11
7214,10
7215,13
7218,12
7219,9
7220,12
7221,9
7226,11
7230,9
7232,6
7240,6
7242,10
7249,11
7250,11
7254,12
7255,7
7257,7
7259,11
7263,12
7278,17
7282,9
7285,9
7287,8
7291,9
7295,8
7300,6
7304,11
7305,12
7323,11
7325,4
7338,7
7339,10
7340,12
7343,5
7345,17
7348,10
7349,8
7353,11
7354,12
7357,13
7361,11
7363,17
7365,15
7370,15
7371,11
7373,12
7374,11
7375,8
7383,14
7388,20
7389,11
7390,7
7391,9
7397,8
7398,7
7401,9
7403,7
7411,6
7415,9
7418,6
7419,13
7420,9
7421,9
7422,10
7423,12
7425,7
7427,10
7430,9
7435,7
7436,11
7438,5
7442,17
7447,17
7451,10
7453,18
7455,9
7457,11
7467,11
7472,12
7474,8
7479,8
7480,8
7483,13
7497,11
7502,11
7503,15
7504,12
7508,9
7510,9
7514,10
7518,12
7525,9
7526,6
7527,14
7529,9
7532,12
7536,9
7541,13
7550,13
7554,4
7555,8
7557,13
7559,9
7562,15
7579,13
7592,8
7593,5
7596,9
7603,10
7607,5
7609,8
7613,9
7621,12
7626,7
7634,12
7636,6
7638,14
7641,14
7643,19
7655,16
7659,9
7660,8
7661,11
7663,4
7669,12
7680,7
7682,12
7683,10
7686,9
7687,11
7689,3
7703,12
7707,10
7711,4
7715,10
7726,12
7730,6
7733,10
7734,6
7736,11
7740,11
7741,12
7744,15
7745,6
7748,7
7750,9
7754,7
7758,10
7763,13
7768,16
7769,7
7772,7
7773,8
7780,11
7783,13
7784,12
7785,13
7786,9
7791,14
7793,11
7794,7
7795,10
7797,10
7799,7
7800,12
7805,16
7808,7
7813,4
7816,11
7819,9
7824,7
7825,10
7831,11
7832,3
7833,7
7847,6
7849,12
7850,9
7856,9
7859,9
7861,9
7870,16
7879,7
7880,9
7883,11
7885,15
7886,7
7887,14
7888,9
7894,6
7898,12
7904,8
7906,10
7908,9
7910,9
7911,6
7912,11
7914,11
7915,8
7916,12
7921,7
7925,15
7926,14
7933,13
7935,15
7938,16
7941,14
7944,6
7947,7
7951,5
7952,10
7956,11
7957,8
7961,11
7962,11
7969,12
7970,9
7972,10
7975,13
7980,8
7983,11
7986,14
7987,10
7995,13
7996,11
7998,13
8000,8
8001,7
8003,8
8005,12
8012,10
8016,9
8021,10
8023,8
8029,10
8033,8
8034,3
8035,12
8038,9
8044,11
8046,20
8051,7
8052,12
8053,10
8055,12
8056,12
8065,16
8067,10
8068,8
8070,8
8071,7
8072,14
8073,10
8075,9
8079,14
8083,17
8085,8
8089,8
8090,11
8092,14
8100,6
8101,9
8111,7
8116,8
8117,10
8118,6
8119,16
8122,16
8123,11
8127,15
8129,7
8130,11
8141,6
8143,10
8147,4
8148,11
8151,9
8152,12
8153,16
8154,6
8160,6
8162,11
8163,15
8164,2
8167,4
8169,15
8171,14
8172,10
8173,8
8189,10
8196,9
8205,7
8206,8
8208,11
8210,11
8213,14
8215,13
8217,7
8218,6
8226,5
8233,8
8238,10
8241,13
8247,7
8249,7
8250,3
8254,6
8256,7
8258,11
8260,6
8262,5
8263,10
8264,7
8266,11
8267,12
8272,6
8274,7
8275,13
8277,10
8278,9
8279,10
8281,11
8283,9
8287,14
8289,13
8293,9
8296,7
8308,10
8309,10
8310,15
8311,9
8313,13
8314,5
8322,9
8323,7
8324,10
8332,9
8337,12
8338,12
8340,7
8344,17
8346,18
8348,10
8350,5
8351,9
8353,12
8357,11
8362,15
8375,7
8378,14
8379,12
8381,17
8382,17
8388,9
8391,12
8392,9
8393,16
8394,12
8396,9
8397,5
8405,7
8409,12
8410,4
8415,9
8422,9
8427,10
8432,9
8433,8
8436,11
8437,9
8449,10
8456,10
8463,6
8465,10
8467,8
8468,9
8470,10
8471,14
8474,9
8480,12
8489,12
8495,10
8498,14
8499,13
8500,8
8502,14
8505,12
8509,17
8512,9
8513,5
8518,9
8521,8
8537,14
8542,9
8543,8
8546,10
8557,8
8562,9
8566,10
8568,10
8569,12
8570,9
8571,7
8578,12
8582,14
8584,10
8585,12
8598,6
8601,6
8602,10
8603,7
8611,15
8622,15
8623,6
8628,18
8634,7
8635,11
8637,5
8639,8
8640,15
8651,14
8655,6
8656,9
8657,10
8658,11
8661,10
8665,8
8666,10
8667,4
8671,8
8673,16
8681,11
8683,7
8684,12
8686,7
8691,14
8693,9
8695,10
8707,9
8712,13
8715,5
8724,12
8731,9
8733,18
8735,9
8742,2
8743,9
8746,11
8747,6
8750,11
8751,14
8755,9
8757,8
8767,7
8769,9
8770,10
8771,7
8775,12
8777,6
8781,9
8782,12
8784,13
8787,13
8789,6
8791,9
8797,15
8801,6
8807,11
8809,12
8810,9
8811,9
8812,10
8814,17
8815,9
8819,15
8822,4
8825,5
8834,5
8837,9
8841,12
8845,13
8850,11
8854,16
8858,7
8860,11
8862,9
8863,10
8865,3
8867,10
8868,5
8874,10
8879,7
8880,5
8881,9
8883,15
8887,14
8888,12
8889,13
8890,10
8894,13
8895,15
8897,10
8902,9
8903,8
8924,16
8927,5
8928,15
8929,6
8930,9
8934,12
8937,10
8940,4
8943,4
8949,8
8951,9
8952,13
8962,5
8964,12
8967,15
8973,11
8975,12
8976,14
8980,5
8982,9
8985,6
8986,8
8988,16
8990,3
8991,6
8993,9
9002,10
9009,7
9011,14
9016,11
9017,8
9020,13
9022,10
9026,8
9031,12
9034,9
9037,10
9039,11
9043,12
9046,10
9049,7
9052,6
9053,7
9056,13
9058,12
9062,7
9067,13
9070,5
9073,9
9074,7
9080,15
9086,13
9087,11
9088,10
9089,11
9093,8
9094,6
9095,8
9097,10
9101,7
9104,11
9109,17
9114,6
9119,17
9123,11
9134,12
9138,4
9139,12
9141,9
9142,11
9147,10
9150,14
9155,12
9163,9
9165,8
9166,2
9169,7
9174,10
9177,6
9183,6
9184,10
9185,12
9187,14
9188,10
9190,5
9191,14
9203,10
9209,15
9211,8
9214,14
9216,6
9219,5
9225,12
9230,8
9232,11
9233,13
9234,11
9235,9
9236,8
9237,13
9239,9
9244,9
9245,12
9251,5
9253,16
9254,16
9258,10
9259,10
9263,14
9264,14
9266,8
9271,10
9273,4
9275,9
9276,9
9277,13
9278,10
9279,6
9283,8
9284,6
9286,9
9287,6
9288,10
9291,9
9299,8
9300,12
9303,8
9304,10
9314,18
9318,9
9331,6
9338,10
9343,9
9346,13
9347,14
9351,13
9352,11
9356,11
9359,10
9361,11
9362,13
9365,13
9368,6
9369,11
9374,6
9377,10
9378,8
9381,13
9383,7
9387,8
9392,8
9394,14
9399,13
9400,5
9405,11
9407,9
9410,16
9412,10
9421,7
9422,16
9429,7
9430,12
9436,8
9438,13
9439,10
9444,13
9453,11
9458,16
9470,7
9471,19
9473,8
9477,14
9478,6
9479,7
9484,8
9486,4
9487,15
9490,11
9493,7
9495,15
9505,6
9506,9
9508,8
9511,6
9522,8
9524,15
9526,6
9529,13
